tile_id,n_reduce_rows_num,max_row_length,min_row_length,avg_row_length,variance,start_row,end_row
124,10,70,8,51.20,268.56,1188,1198
125,10,70,15,51.20,191.96,1197,1207
126,10,75,22,51.20,201.96,1206,1216
127,10,75,28,51.20,203.56,1215,1225
128,12,60,6,42.67,187.22,1224,1236
129,11,75,19,46.55,202.61,1235,1246
130,10,70,10,51.20,399.96,1245,1255
131,8,95,37,64.00,253.25,1254,1262
132,10,75,4,51.20,489.56,1261,1271
133,9,70,36,56.89,103.88,1270,1279
134,9,75,24,56.89,231.43,1278,1287
135,9,85,2,56.89,619.65,1286,1295
136,9,75,12,56.89,301.88,1294,1303
137,8,85,39,64.00,205.25,1302,1310
138,9,85,26,56.89,267.21,1309,1318
139,10,75,14,51.20,370.56,1317,1327
140,9,75,42,56.89,98.54,1326,1335
141,9,80,5,56.89,584.10,1334,1343
142,9,80,28,56.89,233.65,1342,1351
143,10,80,16,51.20,374.76,1350,1360
144,9,90,29,56.89,270.32,1359,1368
145,10,70,15,51.20,301.96,1367,1377
146,10,70,12,51.20,247.96,1376,1386
147,10,75,19,51.20,266.56,1385,1395
148,10,70,1,51.20,328.76,1394,1404
149,9,80,18,56.89,254.77,1403,1412
150,11,70,15,46.55,230.25,1411,1422
151,10,70,12,51.20,227.96,1421,1431
152,11,60,9,46.55,186.25,1430,1441
153,11,65,1,46.55,289.16,1440,1451
154,10,70,18,51.20,228.56,1450,1460
155,10,65,27,51.20,183.96,1459,1469
156,10,75,35,51.20,152.96,1469,1479
157,12,60,8,42.67,310.39,1478,1490
158,10,70,1,51.20,346.76,1489,1499
159,10,64,40,51.20,41.56,1498,1508
160,11,70,7,46.55,262.98,1507,1518
161,10,70,5,51.20,390.96,1517,1527
162,9,75,18,56.89,236.99,1526,1535
163,10,75,11,51.20,307.76,1534,1544
164,10,70,19,51.20,184.56,1543,1553
165,9,75,22,56.89,250.77,1552,1561
166,8,105,45,64.00,339.50,1561,1569
167,9,75,18,56.89,243.65,1568,1577
168,10,65,16,51.20,182.76,1576,1586
169,11,60,8,46.55,329.88,1585,1596
170,10,75,31,51.20,114.16,1595,1605
171,10,70,34,51.20,118.56,1604,1614
172,9,75,22,56.89,306.32,1613,1622
173,10,75,7,51.20,405.96,1621,1631
174,8,80,39,64.00,134.00,1630,1638
175,9,70,21,56.89,214.99,1637,1646
176,10,75,9,51.20,291.56,1645,1655
177,10,75,7,51.20,326.16,1654,1664
178,10,80,15,51.20,431.76,1663,1673
179,9,75,32,56.89,127.43,1672,1681
180,9,80,28,56.89,215.88,1680,1689
181,9,80,21,56.89,290.54,1688,1697
182,10,75,14,51.20,276.36,1696,1706
183,10,75,2,51.20,503.96,1705,1715
184,8,73,55,64.00,27.75,1714,1722
185,10,75,6,51.20,488.76,1721,1731
186,10,70,8,51.20,253.56,1730,1740
187,9,75,45,56.89,72.99,1739,1748
188,9,70,20,56.89,228.54,1747,1756
189,9,70,18,56.89,215.88,1755,1764
190,11,65,3,46.55,423.88,1763,1774
191,10,75,16,51.20,260.16,1773,1783
192,11,75,5,46.55,289.88,1782,1793
193,9,75,42,56.89,92.99,1792,1801
194,10,80,3,51.20,350.96,1800,1810
195,10,80,7,51.20,359.76,1809,1819
196,9,75,45,56.89,78.54,1819,1828
197,11,75,15,46.55,270.07,1827,1838
198,11,65,14,46.55,189.52,1837,1848
199,11,70,14,46.55,180.79,1847,1858
200,11,60,10,46.55,181.70,1857,1868
201,11,65,12,46.55,241.88,1867,1878
202,12,60,13,42.67,240.72,1877,1889
203,12,75,11,42.67,225.39,1888,1900
204,12,60,3,42.67,190.39,1899,1911
205,11,75,20,46.55,267.52,1910,1921
206,10,70,22,51.20,156.96,1920,1930
207,11,60,23,46.55,121.70,1929,1940
208,9,75,1,56.89,452.77,1939,1948
209,9,90,13,56.89,411.43,1947,1956
210,9,65,40,56.89,79.65,1955,1964
211,9,75,20,56.89,349.65,1963,1972
212,11,65,14,46.55,184.43,1971,1982
213,10,80,16,51.20,274.76,1981,1991
214,11,70,3,46.55,300.79,1990,2001
215,11,75,32,46.55,131.16,2000,2011
216,11,70,30,46.55,144.79,2011,2022
217,10,85,18,51.20,474.56,2021,2031
218,9,85,21,56.89,310.54,2030,2039
219,9,75,8,56.89,385.88,2038,2047
220,8,75,50,64.00,77.00,2046,2054
221,11,65,12,46.55,255.70,2053,2064
222,10,60,38,51.20,55.56,2063,2073
223,11,70,1,46.55,331.88,2072,2083
224,11,75,13,46.55,359.88,2082,2093
225,11,70,27,46.55,152.07,2092,2103
226,10,75,5,51.20,545.96,2102,2112
227,9,75,24,56.89,232.54,2111,2120
228,9,80,31,56.89,207.21,2119,2128
229,10,85,8,51.20,433.56,2127,2137
230,9,65,40,56.89,72.99,2136,2145
231,8,75,55,64.00,47.00,2145,2153
232,9,84,8,56.89,371.43,2152,2161
233,9,90,6,56.89,751.65,2160,2169
234,9,70,38,56.89,85.88,2168,2177
235,9,80,20,56.89,307.43,2176,2185
236,9,80,12,56.89,462.99,2184,2193
237,10,70,19,51.20,203.56,2192,2202
238,8,85,40,64.00,225.50,2201,2209
239,10,75,4,51.20,445.56,2208,2218
240,9,70,27,56.89,169.65,2217,2226
241,10,80,10,51.20,477.96,2225,2235
242,10,70,9,51.20,281.56,2234,2244
243,9,80,36,56.89,242.77,2243,2252
244,10,80,9,51.20,498.56,2251,2261
245,9,75,25,56.89,208.54,2260,2269
246,11,55,25,46.55,115.70,2268,2279
247,9,65,48,56.89,38.10,2278,2287
248,11,65,21,46.55,218.25,2286,2297
249,11,70,23,46.55,195.34,2296,2307
250,9,70,40,56.89,92.99,2306,2315
251,11,65,5,46.55,334.79,2314,2325
252,11,65,19,46.55,156.25,2324,2335
253,10,65,26,51.20,122.76,2334,2344
254,11,70,3,46.55,412.61,2343,2354
255,10,75,20,51.20,232.96,2353,2363
256,11,75,20,46.55,164.79,2362,2373
257,12,65,4,42.67,271.22,2372,2384
258,9,70,36,56.89,90.54,2383,2392
259,9,75,19,56.89,241.43,2391,2400
260,9,80,7,56.89,394.10,2399,2408
261,9,70,15,56.89,278.54,2407,2416
262,10,70,3,51.20,341.56,2415,2425
263,9,75,21,56.89,379.43,2424,2433
264,10,70,8,51.20,290.56,2432,2442
265,9,65,45,56.89,41.88,2441,2450
266,11,75,5,46.55,362.07,2449,2460
267,10,85,5,51.20,450.56,2459,2469
268,9,80,37,56.89,129.65,2468,2477
269,9,70,23,56.89,172.54,2476,2485
270,10,75,1,51.20,743.76,2484,2494
271,9,80,18,56.89,253.65,2493,2502
272,9,90,20,56.89,348.54,2501,2510
273,9,80,21,56.89,248.77,2509,2518
274,11,65,13,46.55,197.16,2517,2528
275,9,75,40,56.89,120.77,2527,2536
276,10,75,13,51.20,412.56,2535,2545
277,9,70,40,56.89,85.21,2544,2553
278,10,70,22,51.20,236.96,2552,2562
279,10,70,25,51.20,171.76,2561,2571
280,10,65,17,51.20,269.96,2570,2580
281,9,70,45,56.89,52.54,2579,2588
282,11,65,1,46.55,403.70,2587,2598
283,9,70,34,56.89,116.99,2597,2606
284,10,70,7,51.20,470.96,2605,2615
285,9,75,22,56.89,217.43,2614,2623
286,10,70,24,51.20,247.76,2622,2632
287,10,70,20,51.20,182.76,2631,2641
288,10,75,8,51.20,343.56,2640,2650
289,10,65,30,51.20,104.96,2649,2659
290,10,65,11,51.20,238.96,2658,2668
291,12,60,6,42.67,278.72,2667,2679
292,10,65,23,51.20,138.56,2678,2688
293,11,70,25,46.55,181.16,2687,2698
294,10,70,25,51.20,152.96,2697,2707
295,11,60,13,46.55,179.88,2706,2717
296,11,65,10,46.55,203.88,2716,2727
297,11,70,3,46.55,328.07,2726,2737
298,12,75,6,42.67,339.72,2736,2748
299,12,65,17,42.67,159.89,2747,2759
300,11,75,28,46.55,194.43,2758,2769
301,12,55,16,42.67,113.06,2768,2780
302,10,75,12,51.20,327.96,2780,2790
303,10,65,34,51.20,81.56,2789,2799
304,11,70,30,46.55,141.88,2798,2809
305,14,50,4,36.57,127.53,2808,2822
306,13,69,2,39.38,302.39,2821,2834
307,10,66,9,51.20,310.76,2833,2843
308,9,75,31,56.89,158.32,2842,2851
309,10,65,11,51.20,306.16,2850,2860
310,9,80,39,56.89,137.88,2859,2868
311,10,70,31,51.20,123.16,2867,2877
312,12,60,20,42.67,173.06,2876,2888
313,12,60,22,42.67,94.89,2887,2899
314,13,55,7,39.38,196.85,2898,2911
315,12,60,12,42.67,154.06,2910,2922
316,11,65,19,46.55,196.25,2921,2932
317,9,70,41,56.89,120.54,2931,2940
318,10,70,3,51.20,414.56,2939,2949
319,10,60,35,51.20,38.96,2948,2958
320,11,70,2,46.55,424.79,2957,2968
321,11,55,34,46.55,56.25,2967,2978
322,10,75,21,51.20,326.76,2977,2987
323,12,70,8,42.67,206.22,2986,2998
324,11,70,15,46.55,208.43,2997,3008
325,13,60,2,39.38,176.08,3007,3020
326,11,75,10,46.55,414.43,3019,3030
327,9,70,37,56.89,90.77,3029,3038
328,10,85,4,51.20,530.56,3037,3047
329,9,81,43,56.89,118.10,3046,3055
330,10,70,25,51.20,193.96,3054,3064
331,9,75,22,56.89,345.21,3063,3072
332,9,90,25,56.89,296.32,3071,3080
333,9,74,45,56.89,85.88,3079,3088
334,9,85,13,56.89,386.99,3087,3096
335,9,95,1,56.89,889.43,3095,3104
336,9,85,35,56.89,238.10,3103,3112
337,11,80,5,46.55,442.07,3111,3122
338,8,80,50,64.00,85.75,3121,3129
339,10,80,13,51.20,334.56,3128,3138
340,10,70,5,51.20,293.96,3137,3147
341,9,80,33,56.89,189.21,3146,3155
342,11,60,23,46.55,134.61,3154,3165
343,10,70,37,51.20,112.96,3164,3174
344,10,85,20,51.20,378.56,3173,3183
345,11,70,10,46.55,189.34,3182,3193
346,11,55,35,46.55,48.43,3192,3203
347,11,65,4,46.55,335.34,3202,3213
348,12,70,1,42.67,255.56,3212,3224
349,11,60,3,46.55,261.70,3223,3234
350,10,65,37,51.20,87.96,3233,3243
351,11,72,20,46.55,159.34,3243,3254
352,10,70,30,51.20,147.96,3253,3263
353,11,80,8,46.55,297.34,3262,3273
354,11,69,23,46.55,196.25,3272,3283
355,13,55,5,39.38,141.47,3282,3295
356,12,60,13,42.67,153.72,3294,3306
357,11,70,11,46.55,375.52,3305,3316
358,9,85,18,56.89,279.21,3315,3324
359,9,75,27,56.89,175.21,3323,3332
360,10,75,12,51.20,392.96,3331,3341
361,9,85,29,56.89,191.43,3340,3349
362,10,75,26,51.20,160.76,3348,3358
363,9,70,44,56.89,74.77,3357,3366
364,10,80,2,51.20,368.96,3365,3375
365,10,80,27,51.20,148.96,3375,3385
366,10,65,24,51.20,167.56,3384,3394
367,9,85,31,56.89,240.54,3393,3402
368,10,80,14,51.20,326.56,3401,3411
369,9,75,25,56.89,215.21,3410,3419
370,10,70,12,51.20,362.96,3418,3428
371,9,70,40,56.89,102.77,3427,3436
372,11,70,3,46.55,532.98,3435,3446
373,9,75,35,56.89,116.32,3445,3454
374,10,80,14,51.20,462.56,3453,3463
375,9,75,33,56.89,191.43,3462,3471
376,10,65,21,51.20,121.76,3470,3480
377,11,70,3,46.55,473.52,3479,3490
378,10,80,5,51.20,365.96,3489,3499
379,9,70,30,56.89,132.99,3498,3507
380,11,70,11,46.55,236.43,3506,3517
381,11,60,5,46.55,303.52,3516,3527
382,9,70,45,56.89,61.88,3526,3535
383,10,75,1,51.20,428.76,3534,3544
384,11,60,2,46.55,310.43,3543,3554
385,11,70,9,46.55,262.61,3553,3564
386,11,65,8,46.55,236.98,3563,3574
387,11,80,5,46.55,279.34,3573,3584
388,11,60,34,46.55,63.52,3583,3594
389,11,60,21,46.55,160.07,3593,3604
390,11,70,24,46.55,210.79,3603,3614
391,11,75,7,46.55,290.25,3613,3624
392,11,60,15,46.55,221.16,3623,3634
393,12,70,23,42.67,136.56,3633,3645
394,12,60,12,42.67,249.89,3644,3656
395,12,65,10,42.67,199.89,3655,3667
396,12,60,30,42.67,93.39,3666,3678
397,13,60,3,39.38,225.78,3677,3690
398,10,65,21,51.20,136.76,3689,3699
399,11,70,28,46.55,145.34,3698,3709
400,10,85,2,51.20,538.96,3708,3718
401,9,95,20,56.89,410.77,3717,3726
402,10,80,3,51.20,425.56,3725,3735
403,11,70,11,46.55,212.79,3734,3745
404,11,65,4,46.55,279.88,3744,3755
405,12,55,2,42.67,188.22,3754,3766
406,13,75,7,39.38,254.54,3765,3778
407,10,80,18,51.20,380.56,3777,3787
408,9,75,21,56.89,351.65,3786,3795
409,9,75,18,56.89,316.99,3794,3803
410,10,65,30,51.20,101.96,3802,3812
411,11,65,17,46.55,162.07,3811,3822
412,12,60,18,42.67,163.72,3821,3833
413,12,60,6,42.67,238.89,3832,3844
414,11,60,29,46.55,69.88,3843,3854
415,13,60,7,39.38,243.01,3853,3866
416,9,85,32,56.89,232.99,3865,3874
417,9,85,23,56.89,295.88,3873,3882
418,11,60,11,46.55,243.70,3881,3892
419,9,75,38,56.89,169.21,3891,3900
420,10,70,22,51.20,251.96,3899,3909
421,11,70,2,46.55,311.16,3908,3919
422,9,75,14,56.89,341.43,3918,3927
423,9,85,11,56.89,362.77,3926,3935
424,9,80,35,56.89,161.43,3934,3943
425,10,80,7,51.20,535.96,3942,3952
426,9,75,7,56.89,421.88,3951,3960
427,10,70,9,51.20,240.56,3959,3969
428,10,70,30,51.20,139.76,3968,3978
429,9,75,34,56.89,186.99,3977,3986
430,10,65,17,51.20,154.96,3985,3995
431,9,75,30,56.89,152.99,3995,4004
432,10,75,3,51.20,413.56,4003,4013
433,10,85,26,51.20,255.76,4012,4022
434,9,80,33,56.89,203.65,4021,4030
435,11,65,7,46.55,235.70,4029,4040
436,11,65,15,46.55,222.98,4039,4050
437,11,70,23,46.55,158.07,4049,4060
438,11,65,21,46.55,134.61,4059,4070
439,11,60,14,46.55,149.88,4069,4080
440,10,70,2,51.20,368.96,4079,4089
441,12,60,2,42.67,334.06,4088,4100
442,10,70,29,51.20,113.56,4099,4109
443,11,60,6,46.55,209.16,4108,4119
444,12,60,14,42.67,206.22,4118,4130
445,12,70,12,42.67,254.06,4129,4141
446,13,60,25,39.38,126.08,4140,4153
447,10,65,23,51.20,152.56,4152,4162
448,11,70,6,46.55,462.79,4161,4172
449,10,65,40,51.20,50.56,4171,4181
450,10,70,7,51.20,305.96,4180,4190
451,11,70,12,46.55,328.43,4189,4200
452,10,65,28,51.20,121.56,4199,4209
453,11,70,11,46.55,188.25,4208,4219
454,11,60,14,46.55,139.88,4218,4229
455,11,60,17,46.55,202.98,4228,4239
456,10,65,30,51.20,140.96,4238,4248
457,10,65,28,51.20,163.56,4247,4257
458,10,75,6,51.20,409.76,4256,4266
459,9,75,45,56.89,111.43,4265,4274
460,10,75,7,51.20,325.56,4273,4283
461,9,80,7,56.89,377.43,4283,4292
462,10,65,16,51.20,184.96,4291,4301
463,10,70,31,51.20,146.76,4300,4310
464,11,65,9,46.55,307.52,4309,4320
465,10,70,25,51.20,188.96,4319,4329
466,10,60,35,51.20,40.96,4328,4338
467,11,75,3,46.55,344.79,4337,4348
468,10,70,34,51.20,118.56,4347,4357
469,10,75,22,51.20,201.96,4356,4366
470,11,57,10,46.55,162.98,4365,4376
471,12,65,8,42.67,268.72,4375,4387
472,10,65,34,51.20,107.16,4386,4396
473,10,65,23,51.20,175.96,4395,4405
474,10,70,20,51.20,182.96,4404,4414
475,10,65,35,51.20,80.56,4413,4423
476,11,70,1,46.55,289.52,4422,4433
477,11,70,13,46.55,214.43,4432,4443
478,10,70,16,51.20,190.76,4442,4452
479,11,70,14,46.55,216.25,4451,4462
480,10,75,17,51.20,274.96,4461,4471
481,11,60,2,46.55,224.79,4471,4482
482,11,70,24,46.55,159.88,4481,4492
483,10,80,21,51.20,239.76,4491,4501
484,10,65,19,51.20,135.56,4500,4510
485,12,60,2,42.67,310.22,4509,4521
486,11,65,26,46.55,126.61,4520,4531
487,11,65,19,46.55,150.79,4530,4541
488,11,70,7,46.55,283.16,4540,4551
489,11,70,9,46.55,231.70,4550,4561
490,13,60,2,39.38,192.54,4560,4573
491,13,50,14,39.38,116.24,4572,4585
492,11,60,24,46.55,105.34,4584,4595
493,11,65,16,46.55,225.52,4594,4605
494,12,55,3,42.67,287.06,4604,4616
495,11,65,15,46.55,166.61,4615,4626
496,11,65,2,46.55,233.88,4625,4636
497,10,68,35,51.20,78.56,4635,4645
498,11,70,11,46.55,337.34,4644,4655
499,10,65,23,51.20,149.56,4654,4664
500,11,55,15,46.55,140.25,4663,4674
501,10,65,25,51.20,154.96,4673,4683
502,11,70,4,46.55,370.79,4682,4693
503,11,60,6,46.55,189.16,4692,4703
504,11,65,38,46.55,68.98,4702,4713
505,12,55,2,42.67,238.22,4712,4724
506,11,65,12,46.55,278.43,4723,4734
507,10,70,43,51.20,69.56,4733,4743
508,10,70,11,51.20,279.76,4742,4752
509,12,65,3,42.67,371.22,4751,4763
510,11,65,30,46.55,116.61,4762,4773
511,11,60,15,46.55,143.88,4772,4783
512,10,80,3,51.20,413.56,4782,4792
513,11,65,21,46.55,165.52,4791,4802
514,10,75,24,51.20,148.56,4801,4811
515,10,65,12,51.20,197.96,4810,4820
516,11,70,22,46.55,136.61,4820,4831
517,12,60,23,42.67,79.56,4830,4842
518,12,60,1,42.67,302.22,4841,4853
519,12,60,30,42.67,73.72,4852,4864
520,11,65,17,46.55,221.16,4863,4874
521,10,60,40,51.20,33.96,4873,4883
522,12,65,14,42.67,235.39,4882,4894
523,11,55,16,46.55,141.88,4893,4904
524,11,58,29,46.55,58.98,4903,4914
525,13,65,2,39.38,226.08,4913,4926
526,11,70,7,46.55,240.25,4925,4936
527,11,60,9,46.55,175.34,4935,4946
528,11,55,21,46.55,94.61,4945,4956
529,12,60,3,42.67,251.22,4955,4967
530,11,55,30,46.55,52.07,4966,4977
531,12,65,12,42.67,254.06,4976,4988
532,10,70,28,51.20,130.56,4987,4997
533,13,65,1,39.38,342.08,4996,5009
534,10,60,40,51.20,46.56,5008,5018
535,12,60,2,42.67,217.39,5017,5029
536,12,65,7,42.67,277.39,5028,5040
537,10,65,34,51.20,95.56,5039,5049
538,11,70,1,46.55,355.52,5048,5059
539,11,71,10,46.55,242.25,5058,5069
540,10,76,14,51.20,241.76,5068,5078
541,13,63,16,39.38,125.01,5077,5090
542,13,65,14,39.38,188.70,5089,5102
543,12,60,32,42.67,58.72,5101,5113
544,15,45,5,34.13,106.78,5112,5127
545,12,61,22,42.67,77.72,5126,5138
546,13,51,7,39.38,115.31,5137,5150
547,12,60,14,42.67,128.56,5149,5161
548,13,56,29,39.38,54.39,5160,5173
549,14,52,4,36.57,183.10,5172,5186
550,15,48,15,34.13,77.05,5185,5200
551,14,48,17,36.57,54.67,5199,5213
552,15,52,4,34.13,118.12,5212,5227
553,14,50,15,36.57,91.10,5226,5240
554,15,48,9,34.13,124.38,5239,5254
555,17,48,7,30.12,89.99,5253,5270
556,18,38,4,28.44,60.58,5269,5287
557,13,52,17,39.38,137.16,5286,5299
558,12,57,29,42.67,84.72,5298,5310
559,14,49,13,36.57,87.10,5309,5323
560,12,60,3,42.67,214.06,5322,5334
561,14,51,7,36.57,165.24,5333,5347
562,14,61,23,36.57,76.10,5346,5360
563,15,59,10,34.13,121.45,5359,5374
564,9,85,6,56.89,711.65,5373,5382
565,7,95,43,73.14,221.55,5381,5388
566,8,90,22,64.00,394.25,5387,5395
567,8,85,38,64.00,206.75,5394,5402
568,6,130,38,85.33,1019.89,5401,5407
569,9,80,12,56.89,568.54,5406,5415
570,7,95,19,73.14,701.55,5414,5421
571,7,105,36,73.14,601.84,5420,5427
572,8,95,18,64.00,685.25,5426,5434
573,7,105,40,73.14,512.12,5433,5440
574,7,90,30,73.14,380.69,5439,5446
575,7,105,18,73.14,702.98,5445,5452
576,8,90,16,64.00,501.00,5451,5459
577,7,100,26,73.14,523.84,5458,5465
578,9,78,6,56.89,670.77,5464,5473
579,7,85,65,73.14,50.12,5472,5479
580,8,95,10,64.00,912.00,5478,5486
581,6,145,32,85.33,1147.22,5485,5491
582,8,90,24,64.00,510.25,5490,5498
583,7,100,55,73.14,234.69,5497,5504
584,9,85,4,56.89,641.43,5503,5512
585,7,95,37,73.14,306.41,5511,5518
586,7,105,40,73.14,391.55,5517,5524
587,7,90,37,73.14,308.98,5523,5530
588,8,90,13,64.00,654.00,5529,5537
589,9,95,8,56.89,635.21,5536,5545
590,7,90,55,73.14,189.27,5544,5551
591,9,75,20,56.89,430.77,5550,5559
592,7,94,60,73.14,104.41,5558,5565
593,8,100,27,64.00,392.00,5564,5572
594,7,90,65,73.14,73.55,5571,5578
595,8,85,18,64.00,344.00,5577,5585
596,8,92,10,64.00,680.75,5584,5592
597,8,95,30,64.00,387.00,5591,5599
598,9,85,1,56.89,578.10,5598,5607
599,8,85,23,64.00,387.75,5606,5614
600,7,100,30,73.14,550.69,5613,5620
601,8,85,18,64.00,415.25,5619,5627
602,9,90,1,56.89,952.77,5626,5635
603,8,80,13,64.00,399.00,5634,5642
604,8,77,12,64.00,403.00,5641,5649
605,8,80,2,64.00,609.25,5648,5656
606,7,90,54,73.14,197.27,5655,5662
607,8,84,18,64.00,373.50,5661,5669
608,7,90,57,73.14,114.12,5668,5675
609,8,90,9,64.00,719.00,5674,5682
610,7,95,17,73.14,591.84,5681,5688
611,9,105,27,56.89,425.21,5687,5696
612,7,92,30,73.14,423.55,5695,5702
613,8,95,20,64.00,417.00,5701,5709
614,8,90,18,64.00,457.50,5708,5716
615,7,105,18,73.14,834.41,5715,5722
616,8,95,4,64.00,849.50,5721,5729
617,8,105,8,64.00,692.00,5728,5736
618,7,105,30,73.14,464.98,5735,5742
619,8,90,22,64.00,389.50,5741,5749
620,9,80,5,56.89,408.10,5748,5757
621,8,85,50,64.00,135.75,5756,5764
622,8,84,8,64.00,506.50,5763,5771
623,8,120,4,64.00,920.00,5770,5778
624,9,100,5,56.89,976.10,5777,5786
625,7,90,47,73.14,176.41,5785,5792
626,8,85,28,64.00,269.50,5791,5799
627,7,109,34,73.14,439.84,5798,5805
628,8,105,26,64.00,632.25,5804,5812
629,9,85,5,56.89,580.32,5811,5820
630,6,115,47,85.33,432.22,5819,5825
631,8,90,13,64.00,499.50,5824,5832
632,9,75,19,56.89,275.88,5831,5840
633,7,115,32,73.14,796.41,5839,5846
634,9,75,7,56.89,416.32,5845,5854
635,9,75,7,56.89,380.10,5853,5862
636,7,85,64,73.14,54.41,5861,5868
637,9,85,16,56.89,530.99,5867,5876
638,8,75,31,64.00,171.75,5875,5883
639,8,95,24,64.00,624.75,5882,5890
640,8,105,39,64.00,525.25,5889,5897
