tile_id,n_reduce_rows_num,max_row_length,min_row_length,avg_row_length,variance,start_row,end_row
161,74,36,1,6.92,46.72,10022,10096
162,54,63,1,9.48,170.10,10095,10149
163,72,65,1,7.11,84.99,10148,10220
164,63,60,1,8.13,122.56,10219,10282
165,66,80,1,7.76,155.40,10281,10347
166,56,197,1,9.14,664.73,10346,10402
167,67,47,1,7.64,76.86,10402,10469
168,42,91,1,12.19,260.92,10468,10510
169,69,46,1,7.42,68.77,10509,10578
170,58,98,1,8.83,217.97,10577,10635
171,65,56,1,7.88,107.98,10634,10699
172,45,212,1,11.38,960.50,10698,10743
173,60,36,1,8.53,92.28,10742,10802
174,59,48,1,8.68,111.27,10801,10860
175,81,44,1,6.32,47.70,10859,10940
176,69,35,1,7.42,55.69,10939,11008
177,56,36,1,9.14,108.02,11007,11063
178,92,52,0,5.57,50.57,11062,11154
179,58,73,0,8.83,145.49,11154,11212
180,65,43,1,7.88,93.68,11212,11277
181,64,29,1,8.00,47.38,11276,11340
182,44,221,2,11.64,1063.96,11340,11384
183,60,62,1,8.53,102.68,11383,11443
184,72,36,1,7.11,59.71,11442,11514
185,62,60,1,8.26,108.48,11514,11576
186,66,60,1,7.76,86.43,11575,11641
187,78,32,1,6.56,39.91,11641,11719
188,66,88,1,7.76,145.67,11718,11784
189,53,65,1,9.66,154.53,11783,11836
190,56,72,1,9.14,177.84,11835,11891
191,62,50,1,8.26,84.09,11890,11952
192,85,40,1,6.02,38.68,11951,12036
193,53,36,1,9.66,89.77,12036,12089
194,79,92,1,6.48,113.69,12088,12167
195,60,54,1,8.53,109.02,12166,12226
196,53,61,1,9.66,169.02,12225,12278
197,77,50,1,6.65,74.36,12277,12354
198,81,35,1,6.32,35.50,12353,12434
199,52,98,1,9.85,227.36,12433,12485
200,60,59,1,8.53,97.38,12484,12544
201,60,43,0,8.53,100.48,12543,12603
202,74,35,1,6.92,54.18,12602,12676
203,58,60,1,8.83,112.63,12675,12733
204,63,51,1,8.13,94.97,12732,12795
205,55,49,1,9.31,113.96,12794,12849
206,83,37,1,6.17,40.07,12848,12931
207,47,55,1,10.89,170.31,12930,12977
208,56,96,1,9.14,191.27,12976,13032
209,72,35,1,7.11,59.15,13031,13103
210,55,48,1,9.31,99.52,13102,13157
211,73,36,1,7.01,53.93,13156,13229
212,68,49,1,7.53,80.04,13228,13296
213,49,51,1,10.45,121.92,13295,13344
214,66,44,1,7.76,81.70,13343,13409
215,56,65,1,9.14,167.66,13408,13464
216,70,36,1,7.31,60.84,13463,13533
217,58,76,1,8.83,135.14,13532,13590
218,58,102,1,8.83,203.18,13589,13647
219,61,62,1,8.39,136.44,13646,13707
220,75,48,1,6.83,47.82,13706,13781
221,67,49,1,7.64,70.26,13780,13847
222,73,67,1,7.01,91.99,13846,13919
223,70,54,1,7.31,72.79,13918,13988
224,59,60,1,8.68,98.66,13987,14046
225,73,42,1,7.01,67.27,14045,14118
226,55,49,1,9.31,94.58,14117,14172
227,69,42,1,7.42,78.10,14171,14240
228,62,60,1,8.26,113.90,14239,14301
229,72,36,1,7.11,61.74,14300,14372
230,64,38,1,8.00,70.38,14372,14436
231,52,61,1,9.85,176.40,14435,14487
232,56,38,1,9.14,98.30,14486,14542
233,61,63,1,8.39,118.11,14541,14602
234,42,64,1,12.19,196.92,14601,14643
235,74,35,1,6.92,38.94,14642,14716
236,72,61,1,7.11,80.77,14715,14787
237,79,36,1,6.48,49.64,14787,14866
238,63,51,1,8.13,83.48,14865,14928
239,74,37,1,6.92,60.07,14927,15001
240,45,114,1,11.38,361.44,15000,15045
241,55,80,1,9.31,158.54,15044,15099
242,72,60,1,7.11,92.40,15098,15170
243,66,77,1,7.76,124.34,15169,15235
244,68,59,1,7.53,109.87,15234,15302
245,58,49,1,8.83,68.56,15301,15359
246,60,54,1,8.53,113.22,15359,15419
247,52,60,1,9.85,176.94,15418,15470
248,53,48,1,9.66,136.00,15469,15522
249,57,94,1,8.98,188.05,15521,15578
250,68,52,1,7.53,82.01,15577,15645
251,46,72,1,11.13,168.90,15644,15690
252,55,79,1,9.31,181.96,15689,15744
253,60,95,1,8.53,175.35,15743,15803
254,44,76,1,11.64,350.14,15802,15846
255,70,52,1,7.31,88.99,15845,15915
256,54,60,0,9.48,163.03,15914,15968
257,47,60,1,10.89,177.84,15967,16014
258,62,36,0,8.26,79.80,16013,16075
259,64,41,1,8.00,85.22,16074,16138
260,80,36,1,6.40,52.09,16137,16217
261,68,47,1,7.53,81.72,16216,16284
262,67,42,0,7.64,68.17,16283,16350
263,48,167,1,10.67,583.18,16349,16397
264,75,36,1,6.83,48.09,16396,16471
265,76,36,1,6.74,52.56,16470,16546
266,65,122,1,7.88,234.11,16545,16610
267,64,100,1,8.00,210.84,16609,16673
268,67,34,1,7.64,56.56,16672,16739
269,61,120,1,8.39,249.12,16738,16799
270,92,24,1,5.57,24.31,16799,16891
271,47,154,1,10.89,528.05,16890,16937
272,48,214,1,10.67,918.01,16936,16984
273,65,60,1,7.88,108.17,16983,17048
274,54,73,1,9.48,179.43,17047,17101
275,57,114,1,8.98,286.75,17100,17157
276,60,36,1,8.53,85.45,17156,17216
277,43,82,1,11.91,220.88,17215,17258
278,68,60,1,7.53,87.75,17257,17325
279,75,32,1,6.83,45.21,17324,17399
280,58,60,1,8.83,113.94,17398,17456
281,69,60,1,7.42,105.17,17455,17524
282,67,36,1,7.64,69.69,17523,17590
283,61,54,1,8.39,103.75,17589,17650
284,45,83,1,11.38,282.55,17649,17694
285,56,64,1,9.14,136.16,17693,17749
286,58,43,1,8.83,90.35,17748,17806
287,83,30,0,6.17,36.36,17805,17888
288,43,60,1,11.91,175.62,17887,17930
289,50,83,1,10.24,191.78,17929,17979
290,56,80,1,9.14,196.77,17978,18034
291,62,71,1,8.26,116.74,18033,18095
292,67,36,1,7.64,65.24,18095,18162
293,76,30,1,6.74,41.77,18161,18237
294,69,47,1,7.42,66.10,18236,18305
295,76,48,1,6.74,56.98,18305,18381
296,60,57,1,8.53,115.18,18380,18440
297,61,35,1,8.39,82.40,18439,18500
298,54,65,1,9.48,178.03,18499,18553
299,48,51,1,10.67,166.60,18552,18600
300,74,36,1,6.92,54.91,18600,18674
301,61,56,1,8.39,100.63,18673,18734
302,56,54,1,9.14,124.98,18733,18789
303,63,36,1,8.13,81.79,18788,18851
304,66,51,1,7.76,90.21,18850,18916
305,66,48,1,7.76,83.85,18915,18981
306,57,61,1,8.98,115.00,18980,19037
307,53,62,1,9.66,136.38,19036,19089
308,55,60,1,9.31,153.05,19088,19143
309,59,64,1,8.68,110.52,19143,19202
310,72,60,1,7.11,86.18,19202,19274
311,59,61,1,8.68,111.85,19273,19332
312,67,54,1,7.64,77.90,19331,19398
313,60,60,1,8.53,109.82,19397,19457
314,70,47,1,7.31,85.16,19456,19526
315,60,54,1,8.53,135.35,19525,19585
316,47,69,1,10.89,197.58,19584,19631
317,58,74,1,8.83,183.32,19630,19688
318,70,50,1,7.31,83.56,19687,19757
319,62,62,1,8.26,96.77,19756,19818
320,75,35,1,6.83,49.64,19817,19892
321,85,29,1,6.02,30.87,19891,19976
322,50,123,1,10.24,331.62,19975,20025
323,64,46,1,8.00,72.50,20024,20088
324,69,35,0,7.42,62.45,20087,20156
325,59,48,1,8.68,87.78,20155,20214
326,63,56,1,8.13,93.22,20213,20276
327,72,56,1,7.11,100.27,20275,20347
328,71,40,1,7.21,50.31,20346,20417
329,78,37,0,6.56,56.22,20416,20494
330,69,47,1,7.42,73.08,20493,20562
331,55,109,1,9.31,410.25,20561,20616
332,66,65,1,7.76,135.58,20616,20682
333,46,190,1,11.13,758.29,20681,20727
334,87,35,0,5.89,39.09,20727,20814
335,71,38,1,7.21,51.35,20813,20884
336,71,51,1,7.21,62.84,20883,20954
337,73,33,1,7.01,54.75,20953,21026
338,58,47,1,8.83,99.49,21025,21083
339,70,76,1,7.31,108.07,21083,21153
340,42,149,1,12.19,600.39,21152,21194
341,67,60,1,7.64,117.10,21193,21260
342,61,57,1,8.39,112.83,21259,21320
343,56,115,1,9.14,276.37,21319,21375
344,81,57,1,6.32,72.79,21374,21455
345,70,40,1,7.31,67.13,21454,21524
346,74,39,1,6.92,69.78,21524,21598
347,61,66,1,8.39,119.94,21597,21658
348,77,36,1,6.65,64.31,21657,21734
349,74,37,1,6.92,54.10,21734,21808
350,62,36,1,8.26,70.09,21807,21869
351,53,60,1,9.66,160.26,21869,21922
352,70,35,1,7.31,59.64,21921,21991
353,57,143,1,8.98,362.47,21990,22047
354,68,46,1,7.53,76.10,22046,22114
355,83,57,1,6.17,71.61,22114,22197
356,61,50,1,8.39,84.83,22196,22257
357,58,62,1,8.83,131.21,22256,22314
358,64,47,1,8.00,82.47,22313,22377
359,63,62,1,8.13,131.41,22376,22439
360,66,45,1,7.76,90.34,22438,22504
361,62,52,1,8.26,101.32,22503,22565
362,42,96,1,12.19,296.77,22565,22607
363,65,51,1,7.88,76.42,22606,22671
364,66,43,1,7.76,75.67,22670,22736
365,49,64,1,10.45,208.49,22735,22784
366,62,40,1,8.26,69.19,22783,22845
367,61,36,1,8.39,88.27,22845,22906
368,61,50,1,8.39,120.47,22905,22966
369,71,56,1,7.21,79.32,22966,23037
370,48,82,1,10.67,197.06,23036,23084
371,62,51,1,8.26,95.58,23083,23145
372,48,77,1,10.67,189.47,23144,23192
373,79,48,1,6.48,52.35,23191,23270
374,73,35,1,7.01,52.26,23269,23342
375,50,116,1,10.24,311.78,23341,23391
376,56,44,1,9.14,95.77,23390,23446
377,76,35,1,6.74,57.59,23446,23522
378,57,58,1,8.98,99.81,23521,23578
379,76,44,1,6.74,59.11,23578,23654
380,49,57,1,10.45,160.86,23653,23702
381,66,57,1,7.76,69.46,23701,23767
382,65,96,1,7.88,156.88,23766,23831
383,64,29,1,8.00,58.91,23830,23894
384,68,32,1,7.53,45.84,23894,23962
385,56,51,1,9.14,111.91,23961,24017
386,61,50,1,8.39,109.94,24016,24077
387,62,37,1,8.26,85.68,24077,24139
388,76,36,1,6.74,50.22,24138,24214
389,66,36,1,7.76,61.09,24213,24279
390,67,52,1,7.64,76.17,24278,24345
391,63,36,1,8.13,91.32,24344,24407
392,74,41,1,6.92,53.29,24406,24480
393,75,34,1,6.83,38.65,24479,24554
394,63,50,1,8.13,102.94,24553,24616
395,59,106,1,8.68,265.44,24615,24674
396,63,36,1,8.13,64.05,24673,24736
397,77,67,1,6.65,82.83,24735,24812
398,54,80,1,9.48,184.47,24811,24865
399,88,24,1,5.82,20.15,24864,24952
400,72,47,0,7.11,63.65,24951,25023
401,64,36,1,8.00,74.25,25022,25086
402,70,61,1,7.31,82.76,25085,25155
403,55,36,1,9.31,88.94,25154,25209
404,63,56,1,8.13,91.79,25208,25271
405,78,33,1,6.56,39.99,25270,25348
406,67,36,1,7.64,65.66,25347,25414
407,80,34,1,6.40,46.39,25414,25494
408,62,61,1,8.26,115.32,25493,25555
409,64,35,1,8.00,65.66,25554,25618
410,33,189,0,15.52,1141.04,25617,25650
411,62,42,1,8.26,70.16,25650,25712
412,93,35,1,5.51,29.30,25711,25804
413,45,105,1,11.38,442.19,25803,25848
414,65,39,1,7.88,83.52,25847,25912
415,43,71,1,11.91,189.71,25912,25955
416,65,54,1,7.88,76.63,25954,26019
417,65,36,1,7.88,61.49,26018,26083
418,62,39,1,8.26,61.64,26082,26144
419,66,60,1,7.76,109.06,26143,26209
420,65,36,1,7.88,79.74,26208,26273
421,48,52,1,10.67,180.85,26272,26320
422,64,55,1,8.00,115.34,26319,26383
423,61,102,1,8.39,193.68,26382,26443
424,63,60,1,8.13,105.51,26442,26505
425,67,43,1,7.64,75.33,26504,26571
426,86,24,1,5.95,23.58,26570,26656
427,60,51,1,8.53,100.52,26655,26715
428,58,72,1,8.83,149.28,26715,26773
429,59,83,1,8.68,211.24,26772,26831
430,85,34,0,6.02,40.23,26830,26915
431,77,28,1,6.65,33.94,26914,26991
432,57,90,1,8.98,186.05,26990,27047
433,63,53,1,8.13,104.65,27046,27109
434,75,33,1,6.83,49.10,27108,27183
435,72,36,1,7.11,59.85,27182,27254
436,76,36,1,6.74,47.04,27253,27329
437,57,43,1,8.98,97.74,27328,27385
438,61,37,1,8.39,74.70,27384,27445
439,64,48,1,8.00,82.28,27444,27508
440,69,39,1,7.42,81.78,27507,27576
441,69,39,1,7.42,72.45,27575,27644
442,41,150,1,12.49,585.23,27643,27684
443,60,47,1,8.53,70.25,27683,27743
444,62,46,1,8.26,88.45,27742,27804
445,48,56,1,10.67,146.81,27803,27851
446,64,89,1,8.00,150.19,27850,27914
447,71,75,1,7.21,105.15,27913,27984
448,73,53,1,7.01,87.58,27983,28056
449,70,47,1,7.31,71.99,28055,28125
450,48,68,1,10.67,227.93,28124,28172
451,61,108,1,8.39,247.45,28171,28232
452,70,61,1,7.31,85.53,28231,28301
453,57,59,1,8.98,93.81,28301,28358
454,49,90,1,10.45,287.10,28357,28406
455,76,54,1,6.74,72.06,28405,28481
456,47,103,1,10.89,278.10,28481,28528
457,69,48,1,7.42,89.92,28527,28596
458,70,35,1,7.31,60.87,28596,28666
459,74,48,1,6.92,66.97,28665,28739
460,80,31,1,6.40,46.12,28738,28818
461,66,44,1,7.76,83.00,28817,28883
462,55,60,1,9.31,138.94,28882,28937
463,51,97,1,10.04,221.10,28936,28987
464,51,80,1,10.04,186.04,28986,29037
465,50,93,1,10.24,255.54,29036,29086
466,69,37,1,7.42,73.17,29085,29154
467,52,51,1,9.85,139.05,29153,29205
468,61,56,1,8.39,82.63,29205,29266
469,55,101,1,9.31,316.29,29265,29320
470,52,49,1,9.85,138.48,29320,29372
471,60,51,1,8.53,114.55,29371,29431
472,70,44,1,7.31,70.13,29430,29500
473,72,62,1,7.11,72.77,29499,29571
474,59,54,1,8.68,120.49,29571,29630
475,69,42,1,7.42,71.26,29630,29699
476,65,48,1,7.88,83.58,29698,29763
477,71,37,1,7.21,55.91,29762,29833
478,51,152,1,10.04,475.92,29832,29883
479,79,35,1,6.48,39.72,29882,29961
480,60,36,1,8.53,84.28,29960,30020
481,77,45,1,6.65,59.76,30019,30096
482,78,97,1,6.56,148.14,30095,30173
483,56,60,0,9.14,129.23,30173,30229
484,75,48,1,6.83,58.52,30228,30303
485,61,52,1,8.39,103.32,30302,30363
486,69,54,1,7.42,63.23,30362,30431
487,58,102,1,8.83,194.25,30430,30488
488,70,36,1,7.31,65.62,30487,30557
489,67,36,1,7.64,73.33,30556,30623
490,68,68,1,7.53,97.46,30623,30691
491,71,44,1,7.21,62.25,30691,30762
492,67,50,1,7.64,71.36,30761,30828
493,48,43,1,10.67,138.18,30827,30875
494,59,53,1,8.68,132.35,30874,30933
495,72,32,1,7.11,52.10,30932,31004
496,61,51,1,8.39,92.70,31003,31064
497,62,51,1,8.26,108.32,31063,31125
498,41,98,1,12.49,411.52,31124,31165
499,71,38,1,7.21,73.49,31164,31235
500,52,53,1,9.85,120.44,31234,31286
501,58,44,1,8.83,75.49,31285,31343
502,73,64,1,7.01,72.53,31342,31415
503,61,69,1,8.39,137.91,31414,31475
504,81,37,0,6.32,50.39,31474,31555
505,54,83,1,9.48,176.73,31555,31609
506,59,51,1,8.68,96.69,31608,31667
507,49,155,1,10.45,563.64,31666,31715
508,70,32,1,7.31,45.44,31714,31784
509,78,56,1,6.56,62.91,31783,31861
510,35,195,1,14.63,1117.49,31860,31895
511,51,77,1,10.04,211.29,31894,31945
512,80,36,1,6.40,38.39,31944,32024
513,62,46,1,8.26,77.93,32023,32085
514,63,60,1,8.13,95.63,32084,32147
515,70,47,1,7.31,98.73,32147,32217
516,69,50,1,7.42,77.00,32216,32285
517,85,36,1,6.02,50.54,32285,32370
518,75,39,1,6.83,54.28,32370,32445
519,51,44,1,10.04,116.39,32444,32495
520,67,60,1,7.64,76.41,32494,32561
521,53,72,1,9.66,162.07,32560,32613
522,61,50,1,8.39,96.53,32612,32673
523,72,36,1,7.11,48.40,32672,32744
524,74,59,1,6.92,69.91,32743,32817
525,83,37,1,6.17,42.45,32816,32899
526,85,38,1,6.02,45.48,32898,32983
527,65,58,1,7.88,90.38,32982,33047
528,63,38,1,8.13,59.98,33046,33109
529,54,50,1,9.48,100.95,33109,33163
530,60,57,1,8.53,100.45,33163,33223
531,65,43,1,7.88,79.34,33222,33287
532,48,156,1,10.67,512.76,33287,33335
533,41,182,1,12.49,815.08,33334,33375
534,81,29,1,6.32,38.14,33374,33455
535,59,50,1,8.68,94.56,33454,33513
536,71,34,1,7.21,59.29,33512,33583
537,73,38,1,7.01,55.60,33582,33655
538,72,50,1,7.11,59.88,33654,33726
539,66,69,1,7.76,113.06,33725,33791
540,65,50,1,7.88,97.52,33790,33855
541,66,36,1,7.76,60.09,33854,33920
542,53,100,1,9.66,272.75,33920,33973
543,76,46,1,6.74,64.14,33972,34048
544,63,65,1,8.13,101.54,34047,34110
545,92,31,1,5.57,28.12,34109,34201
546,71,60,1,7.21,83.63,34200,34271
547,76,36,1,6.74,64.48,34270,34346
548,75,34,1,6.83,47.85,34345,34420
549,69,49,1,7.42,87.49,34419,34488
550,52,60,1,9.85,135.67,34487,34539
551,59,45,1,8.68,90.46,34538,34597
552,61,83,1,8.39,179.91,34597,34658
553,69,36,1,7.42,62.19,34657,34726
554,69,85,1,7.42,121.87,34725,34794
555,78,55,1,6.56,64.27,34793,34871
556,74,49,1,6.92,75.94,34870,34944
557,44,79,1,11.64,235.28,34943,34987
558,44,61,1,11.64,168.28,34987,35031
559,55,36,1,9.31,88.65,35031,35086
560,54,44,1,9.48,101.84,35085,35139
561,55,50,1,9.31,99.70,35138,35193
562,86,35,1,5.95,25.93,35192,35278
563,57,69,1,8.98,155.32,35277,35334
564,66,49,1,7.76,93.09,35333,35399
565,72,43,1,7.11,62.90,35399,35471
566,85,54,1,6.02,61.83,35470,35555
567,49,139,1,10.45,414.33,35555,35604
568,53,61,1,9.66,195.32,35603,35656
569,59,72,1,8.68,167.57,35656,35715
570,70,35,1,7.31,51.73,35715,35785
571,63,94,1,8.13,165.76,35784,35847
572,72,92,1,7.11,138.74,35846,35918
573,73,61,1,7.01,79.38,35917,35990
574,71,35,1,7.21,40.45,35989,36060
575,56,45,1,9.14,118.48,36059,36115
576,66,36,1,7.76,65.12,36114,36180
577,56,47,1,9.14,89.30,36179,36235
578,38,234,1,13.47,1382.72,36234,36272
579,73,87,1,7.01,121.38,36271,36344
580,73,68,1,7.01,86.23,36343,36416
581,66,68,1,7.76,100.73,36415,36481
582,57,86,1,8.98,180.16,36481,36538
583,61,44,1,8.39,78.34,36537,36598
584,53,62,1,9.66,165.92,36598,36651
585,61,56,1,8.39,87.32,36650,36711
586,80,38,1,6.40,44.74,36710,36790
587,62,54,1,8.26,101.58,36789,36851
588,77,60,1,6.65,74.72,36850,36927
589,72,36,1,7.11,61.15,36926,36998
590,72,53,1,7.11,62.24,36997,37069
591,67,85,1,7.64,135.51,37069,37136
592,66,49,1,7.76,98.40,37135,37201
593,59,36,1,8.68,61.68,37200,37259
594,61,58,1,8.39,100.40,37259,37320
595,69,60,1,7.42,88.01,37319,37388
596,87,36,1,5.89,43.50,37387,37474
597,68,52,1,7.53,88.19,37473,37541
598,60,36,1,8.53,77.02,37540,37600
599,51,157,1,10.04,627.57,37599,37650
600,66,36,1,7.76,75.12,37650,37716
601,55,94,1,9.31,208.72,37715,37770
602,65,50,1,7.88,75.52,37769,37834
603,57,34,1,8.98,78.23,37833,37890
604,56,50,1,9.14,89.52,37889,37945
605,60,57,1,8.53,95.18,37944,38004
606,35,110,1,14.63,532.23,38003,38038
607,51,44,1,10.04,130.86,38037,38088
608,56,57,1,9.14,121.41,38087,38143
609,56,48,1,9.14,108.23,38142,38198
610,62,52,1,8.26,115.71,38197,38259
611,31,243,1,16.52,1833.22,38258,38289
612,75,36,1,6.83,55.10,38288,38363
613,82,35,1,6.24,31.67,38362,38444
614,61,51,1,8.39,87.19,38443,38504
615,77,54,1,6.65,56.57,38503,38580
616,54,46,1,9.48,98.40,38579,38633
617,45,65,1,11.38,204.50,38632,38677
618,68,91,0,7.53,145.01,38676,38744
619,58,101,1,8.83,202.21,38743,38801
620,83,42,1,6.17,54.36,38800,38883
621,60,103,1,8.53,200.32,38882,38942
622,43,215,1,11.91,1048.13,38941,38984
623,73,58,1,7.01,62.64,38983,39056
624,49,79,1,10.45,227.35,39055,39104
625,78,38,1,6.56,43.76,39103,39181
626,69,42,1,7.42,67.08,39180,39249
627,56,64,1,9.14,106.80,39248,39304
628,71,70,1,7.21,110.73,39303,39374
629,54,36,1,9.48,106.06,39373,39427
630,75,41,1,6.83,57.56,39426,39501
631,56,132,1,9.14,385.27,39501,39557
632,48,96,1,10.67,229.68,39556,39604
