tile_id,n_reduce_rows_num,max_row_length,min_row_length,avg_row_length,variance,start_row,end_row
191,2,473,39,256.00,47089.00,122,124
192,1,512,512,512.00,0.00,123,124
193,2,367,145,256.00,12321.00,123,125
194,1,512,512,512.00,0.00,124,125
195,1,512,512,512.00,0.00,124,125
196,2,373,139,256.00,13689.00,124,126
197,2,504,8,256.00,61504.00,125,127
198,2,401,111,256.00,21025.00,126,128
199,1,512,512,512.00,0.00,127,128
200,1,512,512,512.00,0.00,127,128
201,1,512,512,512.00,0.00,127,128
202,2,263,249,256.00,49.00,127,129
203,1,512,512,512.00,0.00,128,129
204,2,499,13,256.00,59049.00,128,130
205,1,512,512,512.00,0.00,129,130
206,1,512,512,512.00,0.00,129,130
207,2,362,150,256.00,11236.00,129,131
208,1,512,512,512.00,0.00,130,131
209,2,407,105,256.00,22801.00,130,132
210,2,289,223,256.00,1089.00,131,133
211,1,512,512,512.00,0.00,132,133
212,2,293,219,256.00,1369.00,132,134
213,1,512,512,512.00,0.00,133,134
214,1,512,512,512.00,0.00,133,134
215,1,512,512,512.00,0.00,133,134
216,2,344,168,256.00,7744.00,133,135
217,1,512,512,512.00,0.00,134,135
218,1,512,512,512.00,0.00,134,135
219,1,512,512,512.00,0.00,134,135
220,1,512,512,512.00,0.00,134,135
221,2,500,12,256.00,59536.00,134,136
222,1,512,512,512.00,0.00,135,136
223,2,494,18,256.00,56644.00,135,137
224,1,512,512,512.00,0.00,136,137
225,2,282,230,256.00,676.00,136,138
226,1,512,512,512.00,0.00,137,138
227,2,313,199,256.00,3249.00,137,139
228,1,512,512,512.00,0.00,138,139
229,1,512,512,512.00,0.00,138,139
230,1,512,512,512.00,0.00,138,139
231,2,285,227,256.00,841.00,138,140
232,1,512,512,512.00,0.00,139,140
233,2,378,134,256.00,14884.00,139,141
234,2,460,52,256.00,41616.00,140,142
235,1,512,512,512.00,0.00,141,142
236,2,421,91,256.00,27225.00,141,143
237,1,512,512,512.00,0.00,142,143
238,1,512,512,512.00,0.00,142,143
239,1,512,512,512.00,0.00,142,143
240,2,403,109,256.00,21609.00,142,144
241,1,512,512,512.00,0.00,143,144
242,2,297,215,256.00,1681.00,143,145
243,1,512,512,512.00,0.00,144,145
244,1,512,512,512.00,0.00,144,145
245,1,512,512,512.00,0.00,144,145
246,2,257,255,256.00,1.00,144,146
247,1,512,512,512.00,0.00,145,146
248,1,512,512,512.00,0.00,145,146
249,2,422,90,256.00,27556.00,145,147
250,1,512,512,512.00,0.00,146,147
251,2,283,229,256.00,729.00,146,148
252,1,512,512,512.00,0.00,147,148
253,1,512,512,512.00,0.00,147,148
254,1,512,512,512.00,0.00,147,148
255,2,311,201,256.00,3025.00,147,149
256,1,512,512,512.00,0.00,148,149
257,1,512,512,512.00,0.00,148,149
258,1,512,512,512.00,0.00,148,149
259,1,512,512,512.00,0.00,148,149
260,2,297,215,256.00,1681.00,148,150
261,1,512,512,512.00,0.00,149,150
262,1,512,512,512.00,0.00,149,150
263,1,512,512,512.00,0.00,149,150
264,2,492,20,256.00,55696.00,149,151
265,1,512,512,512.00,0.00,150,151
266,2,423,89,256.00,27889.00,150,152
267,1,512,512,512.00,0.00,151,152
268,2,364,148,256.00,11664.00,151,153
269,1,512,512,512.00,0.00,152,153
270,2,334,178,256.00,6084.00,152,154
271,1,512,512,512.00,0.00,153,154
272,1,512,512,512.00,0.00,153,154
273,2,374,138,256.00,13924.00,153,155
274,1,512,512,512.00,0.00,154,155
275,1,512,512,512.00,0.00,154,155
276,2,270,242,256.00,196.00,154,156
277,1,512,512,512.00,0.00,155,156
278,1,512,512,512.00,0.00,155,156
279,1,512,512,512.00,0.00,155,156
280,2,474,38,256.00,47524.00,155,157
281,1,512,512,512.00,0.00,156,157
282,1,512,512,512.00,0.00,156,157
283,2,425,87,256.00,28561.00,156,158
284,1,512,512,512.00,0.00,157,158
285,2,343,169,256.00,7569.00,157,159
286,1,512,512,512.00,0.00,158,159
287,1,512,512,512.00,0.00,158,159
288,1,512,512,512.00,0.00,158,159
289,3,261,105,170.67,4360.22,158,161
290,1,512,512,512.00,0.00,160,161
291,2,295,217,256.00,1521.00,160,162
292,1,512,512,512.00,0.00,161,162
293,2,275,237,256.00,361.00,161,163
294,2,440,72,256.00,33856.00,162,164
295,2,428,84,256.00,29584.00,163,165
296,1,512,512,512.00,0.00,164,165
297,2,312,200,256.00,3136.00,164,166
298,1,512,512,512.00,0.00,165,166
299,1,512,512,512.00,0.00,165,166
300,1,512,512,512.00,0.00,165,166
301,1,512,512,512.00,0.00,165,166
302,1,512,512,512.00,0.00,165,166
303,2,294,218,256.00,1444.00,165,167
304,1,512,512,512.00,0.00,166,167
305,1,512,512,512.00,0.00,166,167
306,1,512,512,512.00,0.00,166,167
307,1,512,512,512.00,0.00,166,167
308,2,411,101,256.00,24025.00,166,168
309,1,512,512,512.00,0.00,167,168
310,1,512,512,512.00,0.00,167,168
311,1,512,512,512.00,0.00,167,168
312,1,512,512,512.00,0.00,167,168
313,1,512,512,512.00,0.00,167,168
314,2,500,12,256.00,59536.00,167,169
315,1,512,512,512.00,0.00,168,169
316,1,512,512,512.00,0.00,168,169
317,2,307,205,256.00,2601.00,168,170
318,1,512,512,512.00,0.00,169,170
319,1,512,512,512.00,0.00,169,170
320,1,512,512,512.00,0.00,169,170
321,1,512,512,512.00,0.00,169,170
322,2,415,97,256.00,25281.00,169,171
323,3,349,4,170.67,19905.56,170,173
324,1,512,512,512.00,0.00,172,173
325,1,512,512,512.00,0.00,172,173
326,1,512,512,512.00,0.00,172,173
327,2,441,71,256.00,34225.00,172,174
328,2,310,202,256.00,2916.00,173,175
329,2,321,191,256.00,4225.00,174,176
330,1,512,512,512.00,0.00,175,176
331,1,512,512,512.00,0.00,175,176
332,2,276,236,256.00,400.00,175,177
333,1,512,512,512.00,0.00,176,177
334,1,512,512,512.00,0.00,176,177
335,1,512,512,512.00,0.00,176,177
336,1,512,512,512.00,0.00,176,177
337,2,449,63,256.00,37249.00,176,178
338,1,512,512,512.00,0.00,177,178
339,1,512,512,512.00,0.00,177,178
340,1,512,512,512.00,0.00,177,178
341,1,512,512,512.00,0.00,177,178
342,2,479,33,256.00,49729.00,177,179
343,1,512,512,512.00,0.00,178,179
344,1,512,512,512.00,0.00,178,179
345,1,512,512,512.00,0.00,178,179
346,1,512,512,512.00,0.00,178,179
347,2,497,15,256.00,58081.00,178,180
348,1,512,512,512.00,0.00,179,180
349,1,512,512,512.00,0.00,179,180
350,1,512,512,512.00,0.00,179,180
351,1,512,512,512.00,0.00,179,180
352,1,512,512,512.00,0.00,179,180
353,3,329,38,170.67,14442.89,179,182
354,1,512,512,512.00,0.00,181,182
355,2,267,245,256.00,121.00,181,183
356,1,512,512,512.00,0.00,182,183
357,1,512,512,512.00,0.00,182,183
358,2,286,226,256.00,900.00,182,184
359,1,512,512,512.00,0.00,183,184
360,2,403,109,256.00,21609.00,183,185
361,2,452,60,256.00,38416.00,184,186
362,2,463,49,256.00,42849.00,185,187
363,1,512,512,512.00,0.00,186,187
364,1,512,512,512.00,0.00,186,187
365,3,188,138,170.67,534.22,186,189
366,1,512,512,512.00,0.00,188,189
367,1,512,512,512.00,0.00,188,189
368,1,512,512,512.00,0.00,188,189
369,2,406,106,256.00,22500.00,188,190
370,1,512,512,512.00,0.00,189,190
371,1,512,512,512.00,0.00,189,190
372,2,308,204,256.00,2704.00,189,191
373,1,512,512,512.00,0.00,190,191
374,4,240,41,128.00,5809.50,190,194
375,1,512,512,512.00,0.00,193,194
376,1,512,512,512.00,0.00,193,194
377,1,512,512,512.00,0.00,193,194
378,3,323,1,170.67,17430.89,193,196
379,1,512,512,512.00,0.00,195,196
380,2,447,65,256.00,36481.00,195,197
381,4,281,41,128.00,8489.00,196,200
382,1,512,512,512.00,0.00,199,200
383,3,329,46,170.67,13914.89,199,202
384,1,512,512,512.00,0.00,201,202
385,1,512,512,512.00,0.00,201,202
386,1,512,512,512.00,0.00,201,202
387,1,512,512,512.00,0.00,201,202
388,1,512,512,512.00,0.00,201,202
389,4,391,37,128.00,23068.50,201,205
390,1,512,512,512.00,0.00,204,205
391,1,512,512,512.00,0.00,204,205
392,2,447,65,256.00,36481.00,204,206
393,1,512,512,512.00,0.00,205,206
394,1,512,512,512.00,0.00,205,206
395,2,364,148,256.00,11664.00,205,207
396,2,423,89,256.00,27889.00,206,208
397,1,512,512,512.00,0.00,207,208
398,1,512,512,512.00,0.00,207,208
399,1,512,512,512.00,0.00,207,208
400,1,512,512,512.00,0.00,207,208
401,1,512,512,512.00,0.00,207,208
402,2,434,78,256.00,31684.00,207,209
403,3,388,1,170.67,26097.56,208,211
404,1,512,512,512.00,0.00,210,211
405,1,512,512,512.00,0.00,210,211
406,1,512,512,512.00,0.00,210,211
407,1,512,512,512.00,0.00,210,211
408,1,512,512,512.00,0.00,210,211
409,2,419,93,256.00,26569.00,210,212
410,1,512,512,512.00,0.00,211,212
411,1,512,512,512.00,0.00,211,212
412,1,512,512,512.00,0.00,211,212
413,1,512,512,512.00,0.00,211,212
414,1,512,512,512.00,0.00,211,212
415,2,475,37,256.00,47961.00,211,213
416,1,512,512,512.00,0.00,212,213
417,2,370,142,256.00,12996.00,212,214
418,1,512,512,512.00,0.00,213,214
419,1,512,512,512.00,0.00,213,214
420,1,512,512,512.00,0.00,213,214
421,1,512,512,512.00,0.00,213,214
422,2,502,10,256.00,60516.00,213,215
423,1,512,512,512.00,0.00,214,215
424,1,512,512,512.00,0.00,214,215
425,1,512,512,512.00,0.00,214,215
426,1,512,512,512.00,0.00,214,215
427,2,378,134,256.00,14884.00,214,216
428,1,512,512,512.00,0.00,215,216
429,1,512,512,512.00,0.00,215,216
430,3,240,73,170.67,5049.56,215,218
431,1,512,512,512.00,0.00,217,218
432,1,512,512,512.00,0.00,217,218
433,2,351,161,256.00,9025.00,217,219
434,1,512,512,512.00,0.00,218,219
435,2,272,240,256.00,256.00,218,220
436,1,512,512,512.00,0.00,219,220
437,1,512,512,512.00,0.00,219,220
438,2,367,145,256.00,12321.00,219,221
439,1,512,512,512.00,0.00,220,221
440,2,424,88,256.00,28224.00,220,222
441,1,512,512,512.00,0.00,221,222
442,2,286,226,256.00,900.00,221,223
443,1,512,512,512.00,0.00,222,223
444,2,397,115,256.00,19881.00,222,224
445,1,512,512,512.00,0.00,223,224
446,1,512,512,512.00,0.00,223,224
447,1,512,512,512.00,0.00,223,224
448,2,428,84,256.00,29584.00,223,225
449,1,512,512,512.00,0.00,224,225
450,1,512,512,512.00,0.00,224,225
451,1,512,512,512.00,0.00,224,225
452,2,267,245,256.00,121.00,224,226
453,1,512,512,512.00,0.00,225,226
454,1,512,512,512.00,0.00,225,226
455,1,512,512,512.00,0.00,225,226
456,1,512,512,512.00,0.00,225,226
457,3,310,1,170.67,16373.56,225,228
458,1,512,512,512.00,0.00,227,228
459,4,282,3,128.00,9941.50,227,231
460,1,512,512,512.00,0.00,230,231
461,3,328,4,170.67,17539.56,230,233
462,1,512,512,512.00,0.00,232,233
463,1,512,512,512.00,0.00,232,233
464,1,512,512,512.00,0.00,232,233
465,2,309,203,256.00,2809.00,232,234
466,1,512,512,512.00,0.00,233,234
467,1,512,512,512.00,0.00,233,234
468,1,512,512,512.00,0.00,233,234
469,1,512,512,512.00,0.00,233,234
470,1,512,512,512.00,0.00,233,234
471,3,191,130,170.67,826.89,233,236
472,1,512,512,512.00,0.00,235,236
473,1,512,512,512.00,0.00,235,236
474,1,512,512,512.00,0.00,235,236
475,3,286,3,170.67,14717.56,235,238
476,1,512,512,512.00,0.00,237,238
477,6,294,5,85.33,10315.56,237,243
478,2,417,95,256.00,25921.00,242,244
479,1,512,512,512.00,0.00,243,244
480,2,285,227,256.00,841.00,243,245
481,2,350,162,256.00,8836.00,244,246
482,1,512,512,512.00,0.00,245,246
483,1,512,512,512.00,0.00,245,246
484,2,432,80,256.00,30976.00,245,247
485,1,512,512,512.00,0.00,246,247
486,1,512,512,512.00,0.00,246,247
487,1,512,512,512.00,0.00,246,247
488,1,512,512,512.00,0.00,246,247
489,1,512,512,512.00,0.00,246,247
490,3,486,6,170.67,49750.22,246,249
491,5,271,12,102.40,9719.44,248,253
492,1,512,512,512.00,0.00,252,253
493,1,512,512,512.00,0.00,252,253
494,1,512,512,512.00,0.00,252,253
495,1,512,512,512.00,0.00,252,253
496,2,307,205,256.00,2601.00,252,254
497,1,512,512,512.00,0.00,253,254
498,2,401,111,256.00,21025.00,253,255
499,1,512,512,512.00,0.00,254,255
500,1,512,512,512.00,0.00,254,255
501,1,512,512,512.00,0.00,254,255
502,1,512,512,512.00,0.00,254,255
503,1,512,512,512.00,0.00,254,255
504,3,249,16,170.67,11961.56,254,257
505,1,512,512,512.00,0.00,256,257
506,1,512,512,512.00,0.00,256,257
507,1,512,512,512.00,0.00,256,257
508,1,512,512,512.00,0.00,256,257
509,2,299,213,256.00,1849.00,256,258
510,1,512,512,512.00,0.00,257,258
511,1,512,512,512.00,0.00,257,258
512,1,512,512,512.00,0.00,257,258
513,2,267,245,256.00,121.00,257,259
514,3,308,52,170.67,11096.89,258,261
515,2,356,156,256.00,10000.00,260,262
516,1,512,512,512.00,0.00,261,262
517,1,512,512,512.00,0.00,261,262
518,1,512,512,512.00,0.00,261,262
519,1,512,512,512.00,0.00,261,262
520,1,512,512,512.00,0.00,261,262
521,3,266,29,170.67,10434.89,261,264
522,1,512,512,512.00,0.00,263,264
523,1,512,512,512.00,0.00,263,264
524,1,512,512,512.00,0.00,263,264
525,1,512,512,512.00,0.00,263,264
526,1,512,512,512.00,0.00,263,264
527,2,494,18,256.00,56644.00,263,265
528,1,512,512,512.00,0.00,264,265
529,1,512,512,512.00,0.00,264,265
530,3,299,78,170.67,8776.22,264,267
531,1,512,512,512.00,0.00,266,267
532,1,512,512,512.00,0.00,266,267
533,1,512,512,512.00,0.00,266,267
534,1,512,512,512.00,0.00,266,267
535,1,512,512,512.00,0.00,266,267
536,2,398,114,256.00,20164.00,266,268
537,1,512,512,512.00,0.00,267,268
538,1,512,512,512.00,0.00,267,268
539,4,233,20,128.00,10723.50,267,271
540,1,512,512,512.00,0.00,270,271
541,1,512,512,512.00,0.00,270,271
542,3,221,86,170.67,3626.89,270,273
543,1,512,512,512.00,0.00,272,273
544,1,512,512,512.00,0.00,272,273
545,1,512,512,512.00,0.00,272,273
546,2,376,136,256.00,14400.00,272,274
547,1,512,512,512.00,0.00,273,274
548,1,512,512,512.00,0.00,273,274
549,2,379,133,256.00,15129.00,273,275
550,1,512,512,512.00,0.00,274,275
551,2,386,126,256.00,16900.00,274,276
552,1,512,512,512.00,0.00,275,276
553,2,332,180,256.00,5776.00,275,277
554,1,512,512,512.00,0.00,276,277
555,3,240,57,170.67,6564.22,276,279
556,1,512,512,512.00,0.00,278,279
557,1,512,512,512.00,0.00,278,279
558,1,512,512,512.00,0.00,278,279
559,1,512,512,512.00,0.00,278,279
560,5,307,27,102.40,10883.84,278,283
561,1,512,512,512.00,0.00,282,283
562,1,512,512,512.00,0.00,282,283
563,2,511,1,256.00,65025.00,282,284
564,1,512,512,512.00,0.00,283,284
565,2,291,221,256.00,1225.00,283,285
566,2,500,12,256.00,59536.00,284,286
567,1,512,512,512.00,0.00,285,286
568,1,512,512,512.00,0.00,285,286
569,1,512,512,512.00,0.00,285,286
570,2,492,20,256.00,55696.00,285,287
571,2,448,64,256.00,36864.00,286,288
572,1,512,512,512.00,0.00,287,288
573,3,504,2,170.67,55558.22,287,290
574,3,225,98,170.67,2856.22,289,292
575,5,270,3,102.40,8877.84,291,296
576,1,512,512,512.00,0.00,295,296
577,5,187,22,102.40,4051.84,295,300
578,2,377,135,256.00,14641.00,299,301
579,2,350,162,256.00,8836.00,300,302
580,2,461,51,256.00,42025.00,301,303
581,1,512,512,512.00,0.00,302,303
582,1,512,512,512.00,0.00,302,303
583,2,391,121,256.00,18225.00,302,304
584,1,512,512,512.00,0.00,303,304
585,1,512,512,512.00,0.00,303,304
586,1,512,512,512.00,0.00,303,304
587,2,259,253,256.00,9.00,303,305
588,1,512,512,512.00,0.00,304,305
589,2,285,227,256.00,841.00,304,306
590,2,300,212,256.00,1936.00,305,307
591,1,512,512,512.00,0.00,306,307
592,1,512,512,512.00,0.00,306,307
593,2,387,125,256.00,17161.00,306,308
594,2,373,139,256.00,13689.00,307,309
595,1,512,512,512.00,0.00,308,309
596,1,512,512,512.00,0.00,308,309
597,1,512,512,512.00,0.00,308,309
598,1,512,512,512.00,0.00,308,309
599,1,512,512,512.00,0.00,308,309
600,1,512,512,512.00,0.00,308,309
601,2,468,44,256.00,44944.00,308,310
602,1,512,512,512.00,0.00,309,310
603,1,512,512,512.00,0.00,309,310
604,1,512,512,512.00,0.00,309,310
605,1,512,512,512.00,0.00,309,310
606,2,491,21,256.00,55225.00,309,311
607,1,512,512,512.00,0.00,310,311
608,1,512,512,512.00,0.00,310,311
609,2,458,54,256.00,40804.00,310,312
610,1,512,512,512.00,0.00,311,312
611,1,512,512,512.00,0.00,311,312
612,1,512,512,512.00,0.00,311,312
613,2,508,4,256.00,63504.00,311,313
614,1,512,512,512.00,0.00,312,313
615,1,512,512,512.00,0.00,312,313
616,2,388,124,256.00,17424.00,312,314
617,1,512,512,512.00,0.00,313,314
618,2,441,71,256.00,34225.00,313,315
619,1,512,512,512.00,0.00,314,315
620,1,512,512,512.00,0.00,314,315
621,1,512,512,512.00,0.00,314,315
622,4,254,28,128.00,9441.50,314,318
623,3,251,83,170.67,4730.89,317,320
624,1,512,512,512.00,0.00,319,320
625,1,512,512,512.00,0.00,319,320
626,1,512,512,512.00,0.00,319,320
627,1,512,512,512.00,0.00,319,320
628,2,310,202,256.00,2916.00,319,321
629,1,512,512,512.00,0.00,320,321
630,1,512,512,512.00,0.00,320,321
631,1,512,512,512.00,0.00,320,321
632,1,512,512,512.00,0.00,320,321
633,3,430,33,170.67,33669.56,320,323
634,1,512,512,512.00,0.00,322,323
635,2,279,233,256.00,529.00,322,324
636,1,512,512,512.00,0.00,323,324
637,2,410,102,256.00,23716.00,323,325
638,1,512,512,512.00,0.00,324,325
639,3,341,20,170.67,17366.89,324,327
640,2,485,27,256.00,52441.00,326,328
641,1,512,512,512.00,0.00,327,328
642,2,275,237,256.00,361.00,327,329
643,1,512,512,512.00,0.00,328,329
644,1,512,512,512.00,0.00,328,329
645,1,512,512,512.00,0.00,328,329
646,4,399,4,128.00,25025.50,328,332
647,1,512,512,512.00,0.00,331,332
648,4,266,1,128.00,9336.50,331,335
649,3,286,43,170.67,9917.56,334,337
650,1,512,512,512.00,0.00,336,337
651,4,454,6,128.00,35510.00,336,340
652,1,512,512,512.00,0.00,339,340
653,1,512,512,512.00,0.00,339,340
654,1,512,512,512.00,0.00,339,340
655,1,512,512,512.00,0.00,339,340
656,2,297,215,256.00,1681.00,339,341
657,1,512,512,512.00,0.00,340,341
658,2,507,5,256.00,63001.00,340,342
659,2,492,20,256.00,55696.00,341,343
660,2,310,202,256.00,2916.00,342,344
661,2,423,89,256.00,27889.00,343,345
662,1,512,512,512.00,0.00,344,345
663,1,512,512,512.00,0.00,344,345
664,2,286,226,256.00,900.00,344,346
665,2,486,26,256.00,52900.00,345,347
666,2,362,150,256.00,11236.00,346,348
667,3,249,19,170.67,11505.56,347,350
668,2,442,70,256.00,34596.00,349,351
669,1,512,512,512.00,0.00,350,351
670,2,411,101,256.00,24025.00,350,352
671,1,512,512,512.00,0.00,351,352
672,1,512,512,512.00,0.00,351,352
673,1,512,512,512.00,0.00,351,352
674,1,512,512,512.00,0.00,351,352
675,5,187,16,102.40,5086.24,351,356
676,1,512,512,512.00,0.00,355,356
677,2,492,20,256.00,55696.00,355,357
678,1,512,512,512.00,0.00,356,357
679,1,512,512,512.00,0.00,356,357
680,1,512,512,512.00,0.00,356,357
681,1,512,512,512.00,0.00,356,357
682,2,411,101,256.00,24025.00,356,358
683,1,512,512,512.00,0.00,357,358
