tile_id,n_reduce_rows_num,max_row_length,min_row_length,avg_row_length,variance,start_row,end_row
218,172,3,1,2.98,0.05,42653,42825
219,171,3,2,2.99,0.01,42824,42995
220,171,3,2,2.99,0.01,42995,43166
221,172,3,1,2.98,0.05,43165,43337
222,171,3,2,2.99,0.01,43336,43507
223,171,3,2,2.99,0.01,43507,43678
224,172,3,1,2.98,0.05,43677,43849
225,171,3,2,2.99,0.01,43848,44019
226,171,3,2,2.99,0.01,44019,44190
227,172,3,1,2.98,0.05,44189,44361
228,171,3,2,2.99,0.01,44360,44531
229,171,3,2,2.99,0.01,44531,44702
230,172,3,1,2.98,0.05,44701,44873
231,171,3,2,2.99,0.01,44872,45043
232,171,3,2,2.99,0.01,45043,45214
233,172,3,1,2.98,0.05,45213,45385
234,171,3,2,2.99,0.01,45384,45555
235,171,3,2,2.99,0.01,45555,45726
236,172,3,1,2.98,0.05,45725,45897
237,171,3,2,2.99,0.01,45896,46067
238,171,3,2,2.99,0.01,46067,46238
239,172,3,1,2.98,0.05,46237,46409
240,171,3,2,2.99,0.01,46408,46579
241,171,3,2,2.99,0.01,46579,46750
242,172,3,1,2.98,0.05,46749,46921
243,171,3,2,2.99,0.01,46920,47091
244,171,3,2,2.99,0.01,47091,47262
245,172,3,1,2.98,0.05,47261,47433
246,171,3,2,2.99,0.01,47432,47603
247,171,3,2,2.99,0.01,47603,47774
248,172,3,1,2.98,0.05,47773,47945
249,171,3,2,2.99,0.01,47944,48115
250,171,3,2,2.99,0.01,48115,48286
251,172,3,1,2.98,0.05,48285,48457
252,171,3,2,2.99,0.01,48456,48627
253,171,3,2,2.99,0.01,48627,48798
254,172,3,1,2.98,0.05,48797,48969
255,171,3,2,2.99,0.01,48968,49139
256,171,3,2,2.99,0.01,49139,49310
257,172,3,1,2.98,0.05,49309,49481
258,171,3,2,2.99,0.01,49480,49651
259,171,3,2,2.99,0.01,49651,49822
260,172,3,1,2.98,0.05,49821,49993
261,171,3,2,2.99,0.01,49992,50163
262,171,3,2,2.99,0.01,50163,50334
263,172,3,1,2.98,0.05,50333,50505
264,171,3,2,2.99,0.01,50504,50675
265,171,3,2,2.99,0.01,50675,50846
266,172,3,1,2.98,0.05,50845,51017
267,171,3,2,2.99,0.01,51016,51187
268,171,3,2,2.99,0.01,51187,51358
269,172,3,1,2.98,0.05,51357,51529
270,171,3,2,2.99,0.01,51528,51699
271,171,3,2,2.99,0.01,51699,51870
272,172,3,1,2.98,0.05,51869,52041
273,171,3,2,2.99,0.01,52040,52211
274,171,3,2,2.99,0.01,52211,52382
275,172,3,1,2.98,0.05,52381,52553
276,171,3,2,2.99,0.01,52552,52723
277,171,3,2,2.99,0.01,52723,52894
278,172,3,1,2.98,0.05,52893,53065
279,171,3,2,2.99,0.01,53064,53235
280,171,3,2,2.99,0.01,53235,53406
281,172,3,1,2.98,0.05,53405,53577
282,171,3,2,2.99,0.01,53576,53747
283,171,3,2,2.99,0.01,53747,53918
284,172,3,1,2.98,0.05,53917,54089
285,171,3,2,2.99,0.01,54088,54259
286,171,3,2,2.99,0.01,54259,54430
287,172,3,1,2.98,0.05,54429,54601
288,171,3,2,2.99,0.01,54600,54771
289,171,3,2,2.99,0.01,54771,54942
290,172,3,1,2.98,0.05,54941,55113
291,171,3,2,2.99,0.01,55112,55283
292,171,3,2,2.99,0.01,55283,55454
293,172,3,1,2.98,0.05,55453,55625
294,171,3,2,2.99,0.01,55624,55795
295,171,3,2,2.99,0.01,55795,55966
296,172,3,1,2.98,0.05,55965,56137
297,171,3,2,2.99,0.01,56136,56307
298,171,3,2,2.99,0.01,56307,56478
299,172,3,1,2.98,0.05,56477,56649
300,171,3,2,2.99,0.01,56648,56819
301,171,3,2,2.99,0.01,56819,56990
302,172,3,1,2.98,0.05,56989,57161
303,171,3,2,2.99,0.01,57160,57331
304,171,3,2,2.99,0.01,57331,57502
305,172,3,1,2.98,0.05,57501,57673
306,171,3,2,2.99,0.01,57672,57843
307,139,4,2,3.68,0.23,57843,57982
308,129,4,2,3.97,0.06,57981,58110
309,129,4,2,3.97,0.06,58109,58238
310,129,4,2,3.97,0.06,58237,58366
311,129,4,2,3.97,0.06,58365,58494
312,129,4,2,3.97,0.06,58493,58622
313,129,4,2,3.97,0.06,58621,58750
314,129,4,2,3.97,0.06,58749,58878
315,123,5,2,4.16,0.23,58877,59000
316,129,4,2,3.97,0.06,58999,59128
317,129,4,2,3.97,0.06,59127,59256
318,121,5,3,4.23,0.19,59255,59376
319,128,4,4,4.00,0.00,59376,59504
320,124,5,4,4.13,0.11,59504,59628
321,124,5,2,4.13,0.16,59628,59752
322,129,4,2,3.97,0.06,59751,59880
323,121,5,2,4.23,0.23,59879,60000
324,128,4,4,4.00,0.00,60000,60128
325,128,4,4,4.00,0.00,60128,60256
326,128,4,4,4.00,0.00,60256,60384
327,128,4,4,4.00,0.00,60384,60512
328,128,4,4,4.00,0.00,60512,60640
329,128,4,4,4.00,0.00,60640,60768
330,128,4,4,4.00,0.00,60768,60896
331,128,4,4,4.00,0.00,60896,61024
332,128,4,4,4.00,0.00,61024,61152
333,128,4,4,4.00,0.00,61152,61280
334,128,5,3,4.00,0.02,61280,61408
335,129,4,1,3.97,0.08,61407,61536
336,129,4,1,3.97,0.08,61535,61664
337,129,4,1,3.97,0.08,61663,61792
338,129,4,1,3.97,0.08,61791,61920
339,129,4,1,3.97,0.08,61919,62048
340,129,4,1,3.97,0.08,62047,62176
341,129,4,1,3.97,0.08,62175,62304
342,129,4,1,3.97,0.08,62303,62432
343,129,4,1,3.97,0.08,62431,62560
344,129,4,1,3.97,0.08,62559,62688
345,129,4,1,3.97,0.08,62687,62816
346,129,4,1,3.97,0.08,62815,62944
347,129,4,1,3.97,0.08,62943,63072
348,129,4,1,3.97,0.08,63071,63200
349,129,4,1,3.97,0.08,63199,63328
350,129,4,1,3.97,0.08,63327,63456
351,129,4,1,3.97,0.08,63455,63584
352,129,4,1,3.97,0.08,63583,63712
353,129,4,1,3.97,0.08,63711,63840
354,125,5,1,4.10,0.28,63839,63964
355,129,4,1,3.97,0.08,63963,64092
356,125,5,3,4.10,0.10,64091,64216
357,128,5,3,4.00,0.02,64216,64344
358,129,4,1,3.97,0.08,64343,64472
359,125,5,1,4.10,0.28,64471,64596
360,129,4,1,3.97,0.08,64595,64724
361,125,5,3,4.10,0.12,64723,64848
362,128,5,1,4.00,0.14,64847,64975
363,129,4,1,3.97,0.08,64974,65103
364,129,4,1,3.97,0.08,65102,65231
365,129,4,1,3.97,0.08,65230,65359
366,129,4,1,3.97,0.08,65358,65487
367,129,4,1,3.97,0.08,65486,65615
368,129,4,1,3.97,0.08,65614,65743
369,129,4,1,3.97,0.08,65742,65871
370,129,4,1,3.97,0.08,65870,65999
371,129,4,1,3.97,0.08,65998,66127
372,128,5,3,4.00,0.02,66126,66254
373,128,4,4,4.00,0.00,66254,66382
374,128,4,4,4.00,0.00,66382,66510
375,128,4,4,4.00,0.00,66510,66638
376,128,4,4,4.00,0.00,66638,66766
377,128,4,4,4.00,0.00,66766,66894
378,128,4,4,4.00,0.00,66894,67022
379,128,4,4,4.00,0.00,67022,67150
380,128,4,4,4.00,0.00,67150,67278
381,128,4,4,4.00,0.00,67278,67406
382,128,4,4,4.00,0.00,67406,67534
383,128,4,4,4.00,0.00,67534,67662
384,128,4,4,4.00,0.00,67662,67790
385,128,4,4,4.00,0.00,67790,67918
386,128,4,4,4.00,0.00,67918,68046
387,128,4,4,4.00,0.00,68046,68174
388,128,4,4,4.00,0.00,68174,68302
389,128,4,4,4.00,0.00,68302,68430
390,128,4,4,4.00,0.00,68430,68558
391,128,4,4,4.00,0.00,68558,68686
392,121,5,2,4.23,0.23,68686,68807
393,129,4,2,3.97,0.06,68806,68935
394,127,5,2,4.03,0.08,68934,69061
395,123,5,2,4.16,0.18,69061,69184
396,129,4,2,3.97,0.06,69183,69312
397,126,5,2,4.06,0.11,69311,69437
398,127,5,2,4.03,0.08,69437,69564
399,129,4,2,3.97,0.06,69563,69692
400,123,5,2,4.16,0.18,69691,69814
401,128,4,4,4.00,0.00,69814,69942
402,128,4,4,4.00,0.00,69942,70070
403,128,4,4,4.00,0.00,70070,70198
404,128,4,4,4.00,0.00,70198,70326
405,128,4,4,4.00,0.00,70326,70454
406,128,4,4,4.00,0.00,70454,70582
407,128,4,4,4.00,0.00,70582,70710
408,128,4,4,4.00,0.00,70710,70838
409,128,4,4,4.00,0.00,70838,70966
410,128,5,3,4.00,0.02,70966,71094
411,129,4,1,3.97,0.08,71093,71222
412,129,4,1,3.97,0.08,71221,71350
413,129,4,1,3.97,0.08,71349,71478
414,129,4,1,3.97,0.08,71477,71606
415,129,4,1,3.97,0.08,71605,71734
416,129,4,1,3.97,0.08,71733,71862
417,129,4,1,3.97,0.08,71861,71990
418,129,4,1,3.97,0.08,71989,72118
419,129,4,1,3.97,0.08,72117,72246
420,129,4,1,3.97,0.08,72245,72374
421,129,4,1,3.97,0.08,72373,72502
422,129,4,1,3.97,0.08,72501,72630
423,129,4,1,3.97,0.08,72629,72758
424,129,4,1,3.97,0.08,72757,72886
425,129,4,1,3.97,0.08,72885,73014
426,129,4,1,3.97,0.08,73013,73142
427,129,4,1,3.97,0.08,73141,73270
428,129,4,1,3.97,0.08,73269,73398
429,129,5,1,3.97,0.11,73397,73526
430,125,5,3,4.10,0.12,73525,73650
431,129,4,1,3.97,0.08,73649,73778
432,123,5,1,4.16,0.33,73777,73900
433,129,4,1,3.97,0.08,73899,74028
434,129,4,1,3.97,0.08,74027,74156
435,123,5,1,4.16,0.25,74155,74278
436,129,4,1,3.97,0.08,74277,74406
437,129,4,1,3.97,0.08,74405,74534
438,123,5,3,4.16,0.17,74533,74656
439,129,4,1,3.97,0.08,74655,74784
440,129,4,1,3.97,0.08,74783,74912
441,129,4,1,3.97,0.08,74911,75040
442,129,4,1,3.97,0.08,75039,75168
443,129,4,1,3.97,0.08,75167,75296
444,129,4,1,3.97,0.08,75295,75424
445,129,4,1,3.97,0.08,75423,75552
446,129,4,1,3.97,0.08,75551,75680
447,129,5,1,3.97,0.11,75679,75808
448,129,4,2,3.97,0.06,75807,75936
449,129,4,2,3.97,0.06,75935,76064
450,129,4,2,3.97,0.06,76063,76192
451,129,4,2,3.97,0.06,76191,76320
452,129,4,2,3.97,0.06,76319,76448
453,129,4,2,3.97,0.06,76447,76576
454,129,4,2,3.97,0.06,76575,76704
455,129,4,2,3.97,0.06,76703,76832
456,129,4,2,3.97,0.06,76831,76960
457,129,4,2,3.97,0.06,76959,77088
458,129,4,2,3.97,0.06,77087,77216
459,129,4,2,3.97,0.06,77215,77344
460,129,4,2,3.97,0.06,77343,77472
461,129,4,2,3.97,0.06,77471,77600
462,129,4,2,3.97,0.06,77599,77728
463,129,4,2,3.97,0.06,77727,77856
464,129,4,2,3.97,0.06,77855,77984
465,129,4,2,3.97,0.06,77983,78112
466,129,4,2,3.97,0.06,78111,78240
467,129,4,2,3.97,0.06,78239,78368
468,129,4,2,3.97,0.06,78367,78496
469,129,4,2,3.97,0.06,78495,78624
470,129,4,2,3.97,0.06,78623,78752
471,129,4,2,3.97,0.06,78751,78880
472,129,4,2,3.97,0.06,78879,79008
473,129,4,2,3.97,0.06,79007,79136
474,129,4,2,3.97,0.06,79135,79264
475,129,4,2,3.97,0.06,79263,79392
476,129,4,2,3.97,0.06,79391,79520
477,129,4,2,3.97,0.06,79519,79648
478,129,4,2,3.97,0.06,79647,79776
479,129,4,2,3.97,0.06,79775,79904
480,129,4,2,3.97,0.06,79903,80032
481,129,4,2,3.97,0.06,80031,80160
482,129,4,2,3.97,0.06,80159,80288
483,129,4,2,3.97,0.06,80287,80416
484,129,4,2,3.97,0.06,80415,80544
485,129,4,2,3.97,0.06,80543,80672
486,129,4,2,3.97,0.06,80671,80800
487,129,4,2,3.97,0.06,80799,80928
488,129,4,2,3.97,0.06,80927,81056
489,129,4,2,3.97,0.06,81055,81184
490,129,4,2,3.97,0.06,81183,81312
491,129,4,2,3.97,0.06,81311,81440
492,129,4,2,3.97,0.06,81439,81568
493,129,4,2,3.97,0.06,81567,81696
494,129,4,2,3.97,0.06,81695,81824
495,129,4,2,3.97,0.06,81823,81952
496,129,4,2,3.97,0.06,81951,82080
497,129,4,2,3.97,0.06,82079,82208
498,129,4,2,3.97,0.06,82207,82336
499,129,4,2,3.97,0.06,82335,82464
500,129,4,2,3.97,0.06,82463,82592
501,129,4,2,3.97,0.06,82591,82720
502,129,4,2,3.97,0.06,82719,82848
503,129,4,2,3.97,0.06,82847,82976
504,129,4,2,3.97,0.06,82975,83104
505,129,4,2,3.97,0.06,83103,83232
506,129,4,2,3.97,0.06,83231,83360
507,129,4,2,3.97,0.06,83359,83488
508,129,4,2,3.97,0.06,83487,83616
509,129,4,2,3.97,0.06,83615,83744
510,129,4,2,3.97,0.06,83743,83872
511,129,4,2,3.97,0.06,83871,84000
512,129,4,2,3.97,0.06,83999,84128
513,129,4,2,3.97,0.06,84127,84256
514,129,4,2,3.97,0.06,84255,84384
515,129,4,2,3.97,0.06,84383,84512
516,129,4,2,3.97,0.06,84511,84640
517,129,4,2,3.97,0.06,84639,84768
518,129,4,2,3.97,0.06,84767,84896
519,129,4,2,3.97,0.06,84895,85024
520,129,4,2,3.97,0.06,85023,85152
521,129,4,2,3.97,0.06,85151,85280
522,129,4,2,3.97,0.06,85279,85408
523,129,4,2,3.97,0.06,85407,85536
524,129,4,2,3.97,0.06,85535,85664
525,129,4,2,3.97,0.06,85663,85792
526,129,4,2,3.97,0.06,85791,85920
527,129,4,2,3.97,0.06,85919,86048
528,129,4,2,3.97,0.06,86047,86176
529,129,4,2,3.97,0.06,86175,86304
530,129,4,2,3.97,0.06,86303,86432
531,129,4,2,3.97,0.06,86431,86560
532,129,4,2,3.97,0.06,86559,86688
533,129,4,2,3.97,0.06,86687,86816
534,129,4,2,3.97,0.06,86815,86944
535,129,4,2,3.97,0.06,86943,87072
536,129,4,2,3.97,0.06,87071,87200
537,129,4,2,3.97,0.06,87199,87328
538,129,4,2,3.97,0.06,87327,87456
539,129,4,2,3.97,0.06,87455,87584
540,129,4,2,3.97,0.06,87583,87712
541,129,4,2,3.97,0.06,87711,87840
542,129,4,2,3.97,0.06,87839,87968
543,129,4,2,3.97,0.06,87967,88096
544,129,4,2,3.97,0.06,88095,88224
545,129,4,2,3.97,0.06,88223,88352
546,129,4,2,3.97,0.06,88351,88480
547,129,4,2,3.97,0.06,88479,88608
548,129,4,2,3.97,0.06,88607,88736
549,129,4,2,3.97,0.06,88735,88864
550,129,4,2,3.97,0.06,88863,88992
551,129,4,2,3.97,0.06,88991,89120
552,129,4,2,3.97,0.06,89119,89248
553,129,4,2,3.97,0.06,89247,89376
554,129,4,2,3.97,0.06,89375,89504
555,129,4,2,3.97,0.06,89503,89632
556,129,4,2,3.97,0.06,89631,89760
557,129,4,2,3.97,0.06,89759,89888
558,129,4,2,3.97,0.06,89887,90016
559,129,4,2,3.97,0.06,90015,90144
560,129,4,2,3.97,0.06,90143,90272
561,129,4,2,3.97,0.06,90271,90400
562,129,4,2,3.97,0.06,90399,90528
563,129,4,2,3.97,0.06,90527,90656
564,129,4,2,3.97,0.06,90655,90784
565,129,4,2,3.97,0.06,90783,90912
566,129,4,2,3.97,0.06,90911,91040
567,129,4,2,3.97,0.06,91039,91168
568,129,4,2,3.97,0.06,91167,91296
569,129,4,2,3.97,0.06,91295,91424
570,129,4,2,3.97,0.06,91423,91552
571,129,4,2,3.97,0.06,91551,91680
572,129,4,2,3.97,0.06,91679,91808
573,129,4,2,3.97,0.06,91807,91936
574,129,4,2,3.97,0.06,91935,92064
575,129,4,2,3.97,0.06,92063,92192
576,129,4,2,3.97,0.06,92191,92320
577,129,4,2,3.97,0.06,92319,92448
578,129,4,2,3.97,0.06,92447,92576
579,129,4,2,3.97,0.06,92575,92704
580,129,4,2,3.97,0.06,92703,92832
581,129,4,2,3.97,0.06,92831,92960
582,129,4,2,3.97,0.06,92959,93088
583,129,4,2,3.97,0.06,93087,93216
584,129,4,2,3.97,0.06,93215,93344
585,129,4,2,3.97,0.06,93343,93472
586,129,4,2,3.97,0.06,93471,93600
587,129,4,2,3.97,0.06,93599,93728
588,129,4,2,3.97,0.06,93727,93856
589,129,4,2,3.97,0.06,93855,93984
590,129,4,2,3.97,0.06,93983,94112
591,129,4,2,3.97,0.06,94111,94240
592,129,4,2,3.97,0.06,94239,94368
593,129,4,2,3.97,0.06,94367,94496
594,129,4,2,3.97,0.06,94495,94624
595,129,4,2,3.97,0.06,94623,94752
596,129,4,2,3.97,0.06,94751,94880
597,129,4,2,3.97,0.06,94879,95008
598,129,4,2,3.97,0.06,95007,95136
599,129,4,2,3.97,0.06,95135,95264
600,129,4,2,3.97,0.06,95263,95392
601,129,4,2,3.97,0.06,95391,95520
602,129,4,2,3.97,0.06,95519,95648
603,129,4,2,3.97,0.06,95647,95776
604,129,4,2,3.97,0.06,95775,95904
605,129,4,2,3.97,0.06,95903,96032
606,129,4,2,3.97,0.06,96031,96160
607,129,4,2,3.97,0.06,96159,96288
608,129,4,2,3.97,0.06,96287,96416
609,129,4,2,3.97,0.06,96415,96544
610,129,4,2,3.97,0.06,96543,96672
611,129,4,2,3.97,0.06,96671,96800
612,129,4,2,3.97,0.06,96799,96928
613,129,4,2,3.97,0.06,96927,97056
614,129,4,2,3.97,0.06,97055,97184
615,129,4,2,3.97,0.06,97183,97312
616,129,4,2,3.97,0.06,97311,97440
617,129,4,2,3.97,0.06,97439,97568
618,129,4,2,3.97,0.06,97567,97696
619,129,4,2,3.97,0.06,97695,97824
620,129,4,2,3.97,0.06,97823,97952
621,129,4,2,3.97,0.06,97951,98080
622,129,4,2,3.97,0.06,98079,98208
623,129,4,2,3.97,0.06,98207,98336
624,129,4,2,3.97,0.06,98335,98464
625,129,4,2,3.97,0.06,98463,98592
626,129,4,2,3.97,0.06,98591,98720
627,129,4,2,3.97,0.06,98719,98848
628,129,4,2,3.97,0.06,98847,98976
629,129,4,2,3.97,0.06,98975,99104
630,129,4,2,3.97,0.06,99103,99232
631,129,4,2,3.97,0.06,99231,99360
